day,timestamp,mid_price,z_score,momentum,future_return_5
-1,8700,2014.0,-0.8479588865295775,-0.5,0.0024826216484608032
-1,8800,2015.5,-0.41146127749156225,1.5,0.002232696601339512
-1,8900,2016.5,-0.11098031370496189,1.0,0.0034713612695262963
-1,9000,2017.5,0.2195807410132615,1.0,0.003965303593556291
-1,9100,2019.0,0.7590722085240796,1.5,0.0017335314512134659
-1,9200,2019.0,0.8779434156414884,0.0,0.00024764735017335227
-1,9300,2020.0,1.2762309041471915,1.0,-0.0004950495049504955
-1,9400,2023.5,2.349066457269192,3.5,-0.0012354830738818823
-1,9500,2025.5,2.5929657907760486,2.0,-0.0024685262898049842
-1,9600,2022.5,1.5427451002177177,-3.0,0.0007416563658837472
-1,9700,2019.5,0.6765117047639353,-3.0,0.0004951720722952135
-1,9800,2019.0,0.49607021184211836,-0.5,0.0012382367508667613
-1,9900,2021.0,0.9289937430692975,2.0,-0.0007422068283028382
-1,10000,2020.5,0.7174399483607811,-0.5,-0.0004949269982678084
-1,10100,2024.0,1.4636108986833545,3.5,-0.0037055335968378955
-1,10200,2020.5,0.49753929724743323,-3.5,-0.0014847809948033142
-1,10300,2021.5,0.6931243916499992,1.0,-0.001978728666831575
-1,10400,2019.5,0.031230743553648403,-2.0,-0.000990344144590205
-1,10500,2019.5,-0.041254078112900924,0.0,-0.000990344144590205
-1,10600,2016.5,-1.1192807710703956,-3.0,-0.0004959087527894868
-1,10700,2017.5,-0.9200020175503227,1.0,-0.0009913258983891282
-1,10800,2017.5,-1.0139716604215323,0.0,-0.0014869888475836923
-1,10900,2017.5,-1.0624514607456879,0.0,-0.0009913258983891282
-1,11000,2017.5,-1.0624514607456879,0.0,-0.0012391573729864103
-1,11100,2015.5,-1.6827086841796988,-2.0,0.0
-1,11200,2015.5,-1.5140924873304904,0.0,-0.0009923096005953758
-1,11300,2014.5,-1.6386150721703232,-1.0,-0.0004964010920823769
-1,11400,2015.5,-1.1881440252259194,1.0,-0.0002480774001488717
-1,11500,2015.0,-1.3082037527934403,-0.5,0.0002481389578163906
-1,11600,2015.5,-1.026813570351141,0.5,0.0017365418010419909
-1,11700,2013.5,-1.577091929907032,-2.0,0.0014899428855226216
-1,11800,2013.5,-1.4014607695320733,0.0,0.001986590514030384
-1,11900,2015.0,-0.7997758650164901,1.5,0.0017369727047147343
-1,12000,2015.5,-0.5515784140809906,0.5,0.0004961548002977434
-1,12100,2019.0,0.9735738679380358,3.5,-0.000990589400693409
-1,12200,2016.5,-0.03553502705761576,-2.5,0.0004959087527893757
-1,12300,2017.5,0.6307773310488023,1.0,0.0009913258983891282
-1,12400,2018.5,1.2767695789361035,1.0,-0.0002477086945751328
-1,12500,2016.5,0.21203630615400682,-2.0,0.0009918175055789735
-1,12600,2017.0,0.5186776924763364,0.5,0.0007436787307883996
-1,12700,2017.5,0.8428512502740652,0.5,-0.0017348203221808634
-1,12800,2019.5,1.8946418914083123,2.0,-0.0024758603614756236
-1,12900,2018.0,0.9788312096362546,-1.5,-0.001982160555004997
-1,13000,2018.5,1.206534875206742,0.5,-0.002229378251176639
-1,13100,2018.5,1.0912338537448096,0.0,-0.003715630418627658
-1,13200,2014.0,-1.3003249864639792,-4.5,-0.002234359483614723
-1,13300,2014.5,-1.0349525402468456,0.5,-0.0029784065524943726
-1,13400,2014.0,-1.2163503593625176,-0.5,-0.0027308838133068836
-1,13500,2014.0,-1.1614498211629307,0.0,-0.002234359483614723
-1,13600,2011.0,-2.192554610458938,-3.0,-0.0009945300845350946
-1,13700,2009.5,-2.3678928241189183,-1.5,0.0
-1,13800,2008.5,-2.281840140125503,-1.0,0.0004978839930296353
-1,13900,2008.5,-1.9400749492146179,0.0,0.0009957679860592705
-1,14000,2009.5,-1.4731954969281604,1.0,-0.00024881811395871534
-1,14100,2009.0,-1.432245201975647,-0.5,-0.00124440019910399
-1,14200,2009.5,-1.173318043426824,0.5,-0.0012440905697934657
-1,14300,2009.5,-1.0596607364385373,0.0,-0.0009952724558347503
-1,14400,2010.5,-0.7303282309922497,1.0,-0.0017408604824670215
-1,14500,2009.0,-1.0049710331193806,-1.5,-0.0007466401194624606
-1,14600,2006.5,-1.4519908134530815,-2.5,-0.0009967605282831249
-1,14700,2007.0,-1.2043793744168017,0.5,-0.0017438963627304238
-1,14800,2007.5,-1.0091383214762428,0.5,-0.0022415940224159714
-1,14900,2007.0,-1.0577917223614968,-0.5,-0.0017438963627304238
-1,15000,2007.5,-0.8679150534324748,0.5,-0.002739726027397249
-1,15100,2004.5,-1.8220744946916865,-3.0,-0.0014966325767024058
-1,15200,2003.5,-1.9205738784499085,-1.0,-0.000998253057149956
-1,15300,2003.0,-1.896237114901361,-0.5,-0.0012481278082875358
-1,15400,2003.5,-1.6010329001725745,0.5,-0.000998253057149956
-1,15500,2002.0,-1.9893331836276515,-1.5,0.0
-1,15600,2001.5,-1.8911996126843076,-0.5,0.0012490632025980997
-1,15700,2001.5,-1.6526599269870685,0.0,0.000999250562078391
-1,15800,2000.5,-1.7172923369443873,-1.0,0.0024993751562110145
-1,15900,2001.5,-1.26122863685457,1.0,0.001998501124156782
-1,16000,2002.0,-1.0070222931904105,0.5,0.0009990009990010762
-1,16100,2004.0,-0.3363028504747316,2.0,0.00024950099800391534
-1,16200,2003.5,-0.4198299921892613,-0.5,0.000748689792862578
-1,16300,2005.5,0.32635322678084294,2.0,0.0004986287708801385
-1,16400,2005.5,0.47322392315237893,0.0,-0.0004986287708800274
-1,16500,2004.0,-0.03369432290615084,-1.5,0.0007485029940119681
-1,16600,2004.5,0.2436180745680157,0.5,0.0004988775255674316
-1,16700,2005.0,0.5484714704269135,0.5,0.00024937655860357566
-1,16800,2006.5,1.3587860169420019,1.5,-0.0007475703962123159
-1,16900,2004.5,0.4369151170054451,-2.0,0.0007483162883512584
-1,17000,2005.5,1.145195300090207,1.0,0.0004986287708801385
-1,17100,2005.5,1.0868506444559007,0.0,-0.0007479431563200967
-1,17200,2005.5,0.999463375335009,0.0,0.0
-1,17300,2005.0,0.6523260017320728,-0.5,-0.0007481296758105049
-1,17400,2006.0,1.1099782830766143,1.0,-0.0017447657028912822
-1,17500,2006.5,1.246385810607747,0.5,-0.0009967605282831249
-1,17600,2004.0,-0.18741292735115908,-2.5,0.00024950099800391534
-1,17700,2005.5,0.6026143095175619,1.5,-0.0004986287708800274
-1,17800,2003.5,-0.8765946394182116,-2.0,0.0
-1,17900,2002.5,-1.809182272720052,-1.0,0.00024968789013724013
-1,18000,2004.5,-0.33252078320225403,2.0,-0.0004988775255674316
-1,18100,2004.5,-0.3615714935628554,0.0,-0.0007483162883512584
-1,18200,2004.5,-0.4291132278454813,0.0,0.0
-1,18300,2003.5,-1.2870336505583606,-1.0,0.000499126528574978
-1,18400,2003.0,-1.5552950624659838,-0.5,0.0007488766849725881
-1,18500,2003.5,-1.0534499240532582,0.5,0.0
-1,18600,2003.0,-1.359937372760275,-0.5,-0.0007488766849725881
-1,18700,2004.5,-0.06394491890929985,1.5,-0.0002494387627837158
-1,18800,2004.5,0.023108610291532106,0.0,-0.0009977550511349742
-1,18900,2004.5,0.023108610291532106,0.0,-0.0004988775255674316
-1,19000,2003.5,-0.8143128472038137,-1.0,0.0
-1,19100,2001.5,-2.1981525703275313,-2.0,0.0004996252810391955
-1,19200,2004.0,-0.08499608579750095,2.5,-0.0009980039920159944
-1,19300,2002.5,-1.2207736965694438,-1.5,-0.0004993757802747023
-1,19400,2003.5,-0.3143760037988093,1.0,-0.000998253057149956
-1,19500,2003.5,-0.21659542988851466,0.0,-0.000499126528574978
-1,19600,2002.5,-1.1743220419076366,-1.0,-0.00024968789013735115
-1,19700,2002.0,-1.5825755762799885,-0.5,-0.0007492507492506961
-1,19800,2001.5,-1.8237913350656187,-0.5,-0.0004996252810391955
-1,19900,2001.5,-1.6652246013819227,0.0,-0.0014988758431176974
-1,20000,2002.5,-0.6626846485386764,1.0,0.00024968789013724013
-1,20100,2002.0,-1.0314702860337763,-0.5,0.00024975024975026905
-1,20200,2000.5,-2.0941704496615348,-1.5,0.0007498125468632377
-1,20300,2000.5,-1.7936458556228332,0.0,0.0004998750312421585
-1,20400,1998.5,-2.5707383476869534,-2.0,0.002001501125844296
-1,20500,2003.0,0.3402411251047655,4.5,-0.0007488766849725881
-1,20600,2002.5,0.03250737915735282,-0.5,-0.0004993757802747023
-1,20700,2002.0,-0.22222692158312252,-0.5,-0.00024975024975026905
-1,20800,2001.5,-0.4894423230792532,-0.5,0.0
-1,20900,2002.5,0.33468717316093505,1.0,-0.0004993757802747023
-1,21000,2001.5,-0.3862299233909184,-1.0,0.00024981264051970875
-1,21100,2001.5,-0.3862299233909184,0.0,-0.0014988758431176974
-1,21200,2001.5,-0.30790666981128,0.0,-0.001998501124156893
-1,21300,2001.5,-0.26582166395317264,0.0,-0.0017486884836372951
-1,21400,2001.5,-0.18933847101156231,0.0,-0.001998501124156893
-1,21500,2002.0,0.3859465038560657,0.5,-0.0022477522477521994
-1,21600,1998.5,-2.4938518374717686,-3.5,-0.000500375281461074
-1,21700,1997.5,-2.5436977041445723,-1.0,-0.00025031289111387967
-1,21800,1998.0,-1.8696495244054745,0.5,-0.00025025025025027237
-1,21900,1997.5,-1.8535939880964565,-0.5,0.0
-1,22000,1997.5,-1.6237861136563705,0.0,0.0
-1,22100,1997.5,-1.4387914110002435,0.0,-0.00025031289111387967
-1,22200,1997.0,-1.4998923271757405,-0.5,0.0
-1,22300,1997.5,-1.149118277842552,0.5,0.0
-1,22400,1997.5,-1.1025821631820822,0.0,0.0
-1,22500,1997.5,-1.004158022097394,0.0,0.0005006257822277593
-1,22600,1997.0,-1.1195882158700812,-0.5,0.0007511266900350755
-1,22700,1997.0,-1.0156253069082362,0.0,0.0
-1,22800,1997.5,-0.7026011000007776,0.5,0.0005006257822277593
-1,22900,1997.5,-0.6282486086303299,0.0,0.0
-1,23000,1998.5,-0.04082085060015484,1.0,-0.0007505629221916665
-1,23100,1998.5,0.04402653720507568,0.0,-0.001000750562922148
-1,23200,1997.0,-0.7654196481007873,-1.5,-0.0010015022533800266
-1,23300,1998.5,0.32944369060257317,1.5,-0.0012509382036527406
-1,23400,1997.5,-0.31776742884161424,-1.0,-0.001501877346683389
-1,23500,1997.0,-1.136030826149693,-0.5,-0.0017526289434151021
-1,23600,1996.5,-1.8586407547274042,-0.5,-0.001753067868770386
-1,23700,1995.0,-3.0610812762824064,-1.5,-0.0007518796992481702
-1,23800,1996.0,-1.5572017630663286,1.0,-0.0012525050100200552
-1,23900,1994.5,-2.5625406182881307,-1.5,0.0
-1,24000,1993.5,-2.6334879256278483,-1.0,0.0
-1,24100,1993.0,-2.3727803480738032,-0.5,0.0005017561465128217
-1,24200,1993.5,-1.7661534613234804,0.5,0.0005016302984699461
-1,24300,1993.5,-1.5497140193953802,0.0,0.0002508151492350841
-1,24400,1994.5,-0.908132746942596,1.0,-0.0002506893958386103
-1,24500,1993.5,-1.2965262517133516,-1.0,0.0005016302984699461
-1,24600,1994.0,-0.9398736164765994,0.5,0.0
-1,24700,1994.5,-0.617729680494976,0.5,0.00025068939583849925
-1,24800,1994.0,-0.79035424583032,-0.5,0.0017552657973922692
-1,24900,1994.0,-0.7107335871865076,0.0,0.0025075225677031465
-1,25000,1994.5,-0.37027697529168807,0.5,0.002005515166708438
-1,25100,1994.0,-0.584176459582035,-0.5,0.0012537612838514622
-1,25200,1995.0,0.11614148188183852,1.0,-0.0005012531328321135
-1,25300,1997.5,1.9596951037688592,2.5,-0.0020025031289111483
-1,25400,1999.0,2.63721224339902,1.5,-0.0017508754377189018
-1,25500,1998.5,2.0891472086463114,-0.5,-0.002001501125844407
-1,25600,1996.5,0.9203935254875507,-2.0,0.0
-1,25700,1994.0,-0.5076927594414629,-2.5,0.0015045135406217547
-1,25800,1993.5,-0.7232757104408438,-0.5,0.0020065211938800065
-1,25900,1995.5,0.4034380222106697,2.0,0.0030067652217489194
-1,26000,1994.5,-0.20469291614455623,-1.0,0.003008272750062657
-1,26100,1996.5,0.8730095392924023,2.0,0.0015026296018032514
-1,26200,1997.0,1.0560385368560337,0.5,0.0010015022533800266
-1,26300,1997.5,1.2145682592444897,0.5,0.0025031289111390187
-1,26400,2001.5,2.6310029092753613,4.0,-0.000999250562078391
-1,26500,2000.5,1.864604135537226,-1.0,0.000999750062484317
-1,26600,1999.5,1.2903607429325499,-1.0,0.0010002500625156951
-1,26700,1999.0,0.980656499740089,-0.5,0.0010005002501249916
-1,26800,2002.5,2.02977541735416,3.5,0.0
-1,26900,1999.5,0.8293422252342927,-3.0,0.0012503125781444524
-1,27000,2002.5,1.7100434196273309,3.0,-0.0004993757802747023
-1,27100,2001.5,1.2286806959720475,-1.0,0.0
-1,27200,2001.0,0.9504203468519307,-0.5,-0.0002498750624687629
-1,27300,2002.5,1.335590605881648,1.5,-0.0007490636704119424
-1,27400,2002.0,1.0758260608302195,-0.5,0.00024975024975026905
-1,27500,2001.5,0.8421446764328826,-0.5,0.0004996252810391955
-1,27600,2001.5,0.7614554548445381,0.0,0.000999250562078391
-1,27700,2000.5,0.3559026084019277,-1.0,0.0012496875781053962
-1,27800,2001.0,0.4604166277142133,0.5,0.0007496251874063997
-1,27900,2002.5,0.9979692001145619,1.5,0.0009987515605494046
-1,28000,2002.5,0.9915698016694846,0.0,0.0007490636704119424
-1,28100,2003.5,1.4611778666202222,1.0,0.000748689792862578
-1,28200,2003.0,1.143498534561629,-0.5,0.0017473789316027055
-1,28300,2002.5,0.7859796445984262,-0.5,0.002996254681647992
-1,28400,2004.5,2.0071732867859757,2.0,0.0019955101022699484
-1,28500,2004.0,1.462711512766882,-0.5,0.002245508982035904
-1,28600,2005.0,1.890588354024241,1.0,0.0012468827930174342
-1,28700,2006.5,2.4535284755359834,1.5,0.0014951407924246318
-1,28800,2008.5,2.699665465313291,2.0,-0.0007468259895444529
-1,28900,2008.5,2.2631036524728843,0.0,-0.0009957679860592705
-1,29000,2008.5,1.9112261525148164,0.0,0.0
-1,29100,2007.5,1.3590334462660187,-1.0,0.0007471980074720275
-1,29200,2009.5,1.816289323965063,2.0,0.0
-1,29300,2007.0,0.8601600952208368,-2.5,0.0009965122072745913
-1,29400,2006.5,0.6170169473756996,-0.5,0.0024919013207076457
-1,29500,2008.5,1.1853168214553025,2.0,0.0
-1,29600,2009.0,1.2293032555746457,0.5,-0.0007466401194624606
-1,29700,2009.5,1.297349946283479,0.5,-0.0012440905697934657
-1,29800,2009.0,1.0374120571052092,-0.5,-0.0007466401194624606
-1,29900,2011.5,1.7673160988027163,2.5,-0.0017399950285856836
-1,30000,2008.5,0.5758924707074963,-3.0,0.0
-1,30100,2007.5,0.10522481205637388,-1.0,0.0
-1,30200,2007.0,-0.2085645033640637,-0.5,-0.0004982561036372957
-1,30300,2007.5,-0.11009637651296736,0.5,-0.0004981320049812776
-1,30400,2008.0,0.07560426451937305,0.5,-0.0012450199203187795
-1,30500,2008.5,0.2893899730029306,0.5,-0.0007468259895444529
-1,30600,2007.5,-0.611159276726278,-1.0,-0.0007471980074720275
-1,30700,2006.0,-1.7900226771485228,-1.5,-0.0017447657028912822
-1,30800,2006.5,-1.2465928004925926,0.5,-0.0014951407924246318
-1,30900,2005.5,-1.745086560268885,-1.0,-0.0004986287708800274
-1,31000,2007.0,-0.6192278765532102,1.5,-0.0012456402590931281
-1,31100,2006.0,-1.222364412642043,-1.0,0.0
-1,31200,2002.5,-2.6981228815045832,-3.5,0.0007490636704119424
-1,31300,2003.5,-1.8543979809472322,1.0,0.000998253057149956
-1,31400,2004.5,-1.2599943467774235,1.0,0.0004988775255674316
-1,31500,2004.5,-1.1356865340369446,0.0,0.0004988775255674316
-1,31600,2006.0,-0.3863472213492821,1.5,-0.0009970089730807485
-1,31700,2004.0,-1.1989305880575956,-2.0,-0.0007485029940119681
-1,31800,2005.5,-0.42526101496351637,1.5,-0.0012465719272002351
-1,31900,2005.5,-0.3438302524968838,0.0,-0.001994515083520332
-1,32000,2005.5,-0.26982516904761306,0.0,-0.0012465719272002351
-1,32100,2004.0,-1.1038960039083971,-1.5,-0.0017465069860279625
-1,32200,2002.5,-1.7661534613144827,-1.5,-0.0012484394506866447
-1,32300,2003.0,-1.3255820729704355,0.5,-0.0012481278082875358
-1,32400,2001.5,-1.9200190591273119,-1.5,-0.000999250562078391
-1,32500,2003.0,-1.0256294208051444,1.5,-0.0012481278082875358
-1,32600,2000.5,-2.1746864429476673,-2.5,-0.0012496875781055072
-1,32700,2000.0,-2.052876080737932,-0.5,-0.00024999999999997247
-1,32800,2000.5,-1.5963748614996294,0.5,-0.0004998750312421585
-1,32900,1999.5,-1.7955521749172438,-1.0,-0.0005001250312578476
-1,33000,2000.5,-1.2342830086585863,1.0,-0.000999750062484428
-1,33100,1998.0,-2.052026802162898,-2.5,-0.0005005005005005447
-1,33200,1999.5,-1.274297243641675,1.5,-0.0015003750937734317
-1,33300,1999.5,-1.151516150957562,0.0,-0.0010002500625155841
-1,33400,1998.5,-1.382025361881272,-1.0,-0.001000750562922148
-1,33500,1998.5,-1.241397280739425,0.0,-0.002001501125844407
-1,33600,1997.0,-1.6338519975889008,-1.5,-0.0020030045067601643
-1,33700,1996.5,-1.602847202107727,-0.5,-0.0027548209366391463
-1,33800,1997.5,-1.1465585481266256,1.0,-0.003003754693366667
-1,33900,1996.5,-1.418946668629597,-1.0,-0.004007012271475041
-1,34000,1994.5,-2.0225564237236395,-2.0,-0.003760340937578377
-1,34100,1993.0,-2.2467688977122817,-1.5,-0.0032614149523331193
-1,34200,1991.0,-2.4080710768167917,-2.0,-0.0022601707684580807
-1,34300,1991.5,-1.9520839335624267,0.5,-0.003012804418779824
-1,34400,1988.5,-2.322119391892716,-3.0,-0.00025144581342717576
-1,34500,1987.0,-2.2752607749911777,-1.5,0.0012581781580272011
-1,34600,1986.5,-2.015958570081973,-0.5,0.0007550969041028033
-1,34700,1986.5,-1.7464170149728488,0.0,0.001006795872136923
-1,34800,1985.5,-1.7067478220671197,-1.0,0.0010073029463610883
-1,34900,1988.0,-1.1026763866659468,2.5,0.0007545271629778583
-1,35000,1989.5,-0.7315030504529264,1.5,0.0
-1,35100,1988.0,-0.9338911273407083,-1.5,0.001006036217303885
-1,35200,1988.5,-0.7521162424644259,0.5,0.0
-1,35300,1987.5,-0.8778357994234236,-1.0,0.0010062893081761448
-1,35400,1989.5,-0.36350961290521533,2.0,0.0005026388539834947
-1,35500,1989.5,-0.2823886026873669,0.0,0.00025131942699174736
-1,35600,1990.0,-0.0695844663792193,0.5,0.000753768844221181
-1,35700,1988.5,-0.40994374055530963,-1.5,0.001005783253708925
-1,35800,1989.5,0.018133767021912068,1.0,-0.0005026388539833837
-1,35900,1990.5,0.6067798762197222,1.0,-0.0005023863350916979
-1,36000,1990.0,0.5805902276806284,-0.5,-0.0002512562814069863
-1,36100,1991.5,1.5568401123336102,1.5,-0.001506402209389912
-1,36200,1990.5,1.001592474669398,-1.0,-0.0005023863350916979
-1,36300,1988.5,-0.1129155946973363,-2.0,0.0
-1,36400,1989.5,0.4967997067627967,1.0,-0.0005026388539833837
-1,36500,1989.5,0.42933478570083694,0.0,0.0
-1,36600,1988.5,-0.3184075991742105,-1.0,0.0007543374402816383
-1,36700,1989.5,0.30918842843716055,1.0,0.0
-1,36800,1988.5,-0.7549834435448765,-1.0,0.0005028916268543515
-1,36900,1988.5,-0.8021069857965543,0.0,0.0005028916268543515
-1,37000,1989.5,0.2328697700698459,1.0,-0.0005026388539833837
-1,37100,1990.0,0.6719530583096989,0.5,-0.0005025125628140836
-1,37200,1989.5,0.08267123063372248,-0.5,-0.0005026388539833837
-1,37300,1989.5,-0.031807461232743466,0.0,-0.0007539582809751311
-1,37400,1989.5,-0.031807461232743466,0.0,-0.0012565971349585148
-1,37500,1988.5,-1.1908013482239046,-1.0,-0.0007543374402816383
-1,37600,1989.0,-0.5211168862345371,0.5,-0.0007541478129713397
-1,37700,1988.5,-1.1341955759222935,-0.5,-0.0005028916268544625
-1,37800,1988.0,-1.5426914491759194,-0.5,-0.00025150905432591575
-1,37900,1987.0,-2.2261137341197643,-1.0,-0.0012581781580272011
-1,38000,1987.0,-1.8932023310455874,0.0,-0.0007549068948162763
-1,38100,1987.5,-1.395143708206765,0.5,-0.0010062893081761448
-1,38200,1987.5,-1.2951826132611888,0.0,0.0012578616352201255
-1,38300,1987.5,-1.1915291425272072,0.0,0.0012578616352201255
-1,38400,1984.5,-2.988808217322853,-3.0,0.0022675736961450532
-1,38500,1985.5,-1.8880977578809994,1.0,0.002266431629312615
-1,38600,1985.5,-1.6455168251149739,0.0,0.0020146058927221766
-1,38700,1990.0,1.2471496026355795,4.5,-0.0010050251256281673
-1,38800,1990.0,1.1565506957820086,0.0,-0.0007537688442210699
-1,38900,1989.0,0.5211168862209831,-1.0,-0.0005027652086475598
-1,39000,1990.0,1.1017030908246424,1.0,-0.0005025125628140836
-1,39100,1989.5,0.8276562310568882,-0.5,0.0005026388539834947
-1,39200,1988.0,-0.04687620468814106,-1.5,0.0007545271629778583
-1,39300,1988.5,0.30285703833053,0.5,-0.00025144581342717576
-1,39400,1988.0,0.0326896990345085,-0.5,0.00025150905432602677
-1,39500,1989.0,0.664280291872902,1.0,-0.0007541478129713397
-1,39600,1990.5,1.5035306977276979,1.5,-0.0020095453403667918
-1,39700,1989.5,0.8438281158586948,-1.0,-0.0025131942699170295
-1,39800,1988.0,-0.060273436846990894,-1.5,-0.0007545271629778583
-1,39900,1988.5,0.19810270935092644,0.5,-0.0015086748805632766
-1,40000,1987.5,-0.43064854270508335,-1.0,-0.0010062893081761448
-1,40100,1986.5,-0.9921432556786071,-1.0,-0.001006795872136923
-1,40200,1984.5,-1.8922920574844366,-2.0,0.0005039052658100118
-1,40300,1986.5,-0.7724484606461248,2.0,-0.00025169896803423075
-1,40400,1985.5,-1.395249551694622,-1.0,0.0
-1,40500,1985.5,-1.395249551694622,0.0,-0.0007554772097708717
-1,40600,1984.5,-1.837894613261436,-1.0,0.0005039052658100118
-1,40700,1985.5,-1.1783986431858626,1.0,0.0
